stop_id,stop_lat,stop_lon,hour,trip_count
1200,33.877367,-118.117415,hr_20,1
1200,33.877367,-118.117415,hr_21,1
1200,33.877367,-118.117415,hr_5,2
1200,33.877367,-118.117415,hr_6,3
1200,33.877367,-118.117415,hr_7,1
1200,33.877367,-118.117415,hr_8,1
1200,33.877367,-118.117415,hr_9,3
1201,33.872432,-118.117411,hr_10,2
1201,33.872432,-118.117411,hr_11,2
1201,33.872432,-118.117411,hr_12,2
1201,33.872432,-118.117411,hr_13,2
1201,33.872432,-118.117411,hr_14,3
1201,33.872432,-118.117411,hr_15,2
1201,33.872432,-118.117411,hr_16,2
1201,33.872432,-118.117411,hr_17,1
1201,33.872432,-118.117411,hr_18,2
1201,33.872432,-118.117411,hr_19,1
1201,33.872432,-118.117411,hr_20,1
1201,33.872432,-118.117411,hr_21,1
1201,33.872432,-118.117411,hr_5,2
1201,33.872432,-118.117411,hr_6,3
1201,33.872432,-118.117411,hr_7,1
1201,33.872432,-118.117411,hr_8,1
1201,33.872432,-118.117411,hr_9,3
1202,33.869868,-118.11737099999999,hr_10,2
1202,33.869868,-118.11737099999999,hr_11,2
1202,33.869868,-118.11737099999999,hr_12,3
1202,33.869868,-118.11737099999999,hr_13,2
1202,33.869868,-118.11737099999999,hr_14,3
1202,33.869868,-118.11737099999999,hr_15,2
1202,33.869868,-118.11737099999999,hr_16,2
1202,33.869868,-118.11737099999999,hr_17,1
1202,33.869868,-118.11737099999999,hr_18,2
1202,33.869868,-118.11737099999999,hr_19,1
1202,33.869868,-118.11737099999999,hr_20,1
1202,33.869868,-118.11737099999999,hr_21,1
1202,33.869868,-118.11737099999999,hr_5,2
1202,33.869868,-118.11737099999999,hr_6,2
1202,33.869868,-118.11737099999999,hr_7,2
1202,33.869868,-118.11737099999999,hr_8,1
1202,33.869868,-118.11737099999999,hr_9,2
1203,33.867675,-118.11734799999999,hr_10,2
1203,33.867675,-118.11734799999999,hr_11,2
1203,33.867675,-118.11734799999999,hr_12,3
1203,33.867675,-118.11734799999999,hr_13,2
1203,33.867675,-118.11734799999999,hr_14,3
1203,33.867675,-118.11734799999999,hr_15,2
1203,33.867675,-118.11734799999999,hr_16,2
1203,33.867675,-118.11734799999999,hr_17,1
1203,33.867675,-118.11734799999999,hr_18,2
1203,33.867675,-118.11734799999999,hr_19,1
1203,33.867675,-118.11734799999999,hr_20,1
1203,33.867675,-118.11734799999999,hr_21,1
1203,33.867675,-118.11734799999999,hr_5,2
1203,33.867675,-118.11734799999999,hr_6,2
1203,33.867675,-118.11734799999999,hr_7,2
1203,33.867675,-118.11734799999999,hr_8,1
1203,33.867675,-118.11734799999999,hr_9,2
1204,33.865175,-118.117319,hr_10,2
1204,33.865175,-118.117319,hr_11,2
1204,33.865175,-118.117319,hr_12,3
1204,33.865175,-118.117319,hr_13,2
1204,33.865175,-118.117319,hr_14,3
1204,33.865175,-118.117319,hr_15,2
1204,33.865175,-118.117319,hr_16,2
1204,33.865175,-118.117319,hr_17,1
1204,33.865175,-118.117319,hr_18,2
1204,33.865175,-118.117319,hr_19,1
1204,33.865175,-118.117319,hr_20,1
1204,33.865175,-118.117319,hr_21,1
1204,33.865175,-118.117319,hr_5,2
1204,33.865175,-118.117319,hr_6,2
1204,33.865175,-118.117319,hr_7,2
1204,33.865175,-118.117319,hr_8,1
1204,33.865175,-118.117319,hr_9,2
1205,33.861504,-118.117251,hr_10,2
1205,33.861504,-118.117251,hr_11,2
1205,33.861504,-118.117251,hr_12,2
1205,33.861504,-118.117251,hr_13,3
1205,33.861504,-118.117251,hr_14,3
1205,33.861504,-118.117251,hr_15,2
1205,33.861504,-118.117251,hr_16,1
1205,33.861504,-118.117251,hr_17,2
1205,33.861504,-118.117251,hr_18,2
1205,33.861504,-118.117251,hr_19,1
1205,33.861504,-118.117251,hr_20,1
1205,33.861504,-118.117251,hr_21,1
1205,33.861504,-118.117251,hr_5,2
1205,33.861504,-118.117251,hr_6,2
1205,33.861504,-118.117251,hr_7,2
1205,33.861504,-118.117251,hr_8,1
1205,33.861504,-118.117251,hr_9,2
1206,33.857929,-118.11720600000001,hr_10,2
1206,33.857929,-118.11720600000001,hr_11,2
1206,33.857929,-118.11720600000001,hr_12,2
1206,33.857929,-118.11720600000001,hr_13,3
1206,33.857929,-118.11720600000001,hr_14,3
1206,33.857929,-118.11720600000001,hr_15,2
1206,33.857929,-118.11720600000001,hr_16,1
1206,33.857929,-118.11720600000001,hr_17,2
1206,33.857929,-118.11720600000001,hr_18,2
1206,33.857929,-118.11720600000001,hr_19,1
1206,33.857929,-118.11720600000001,hr_20,1
1206,33.857929,-118.11720600000001,hr_21,1
1206,33.857929,-118.11720600000001,hr_5,2
1206,33.857929,-118.11720600000001,hr_6,2
1206,33.857929,-118.11720600000001,hr_7,2
1206,33.857929,-118.11720600000001,hr_8,1
1206,33.857929,-118.11720600000001,hr_9,2
1207,33.856184000000006,-118.117075,hr_10,2
1207,33.856184000000006,-118.117075,hr_11,2
1207,33.856184000000006,-118.117075,hr_12,2
1207,33.856184000000006,-118.117075,hr_13,3
1207,33.856184000000006,-118.117075,hr_14,3
1207,33.856184000000006,-118.117075,hr_15,2
1207,33.856184000000006,-118.117075,hr_16,1
1207,33.856184000000006,-118.117075,hr_17,2
1207,33.856184000000006,-118.117075,hr_18,2
1207,33.856184000000006,-118.117075,hr_19,1
1207,33.856184000000006,-118.117075,hr_20,1
1207,33.856184000000006,-118.117075,hr_21,1
1207,33.856184000000006,-118.117075,hr_5,2
1207,33.856184000000006,-118.117075,hr_6,2
1207,33.856184000000006,-118.117075,hr_7,2
1207,33.856184000000006,-118.117075,hr_8,1
1207,33.856184000000006,-118.117075,hr_9,2
1208,33.852971999999994,-118.1169,hr_10,2
1208,33.852971999999994,-118.1169,hr_11,2
1208,33.852971999999994,-118.1169,hr_12,2
1208,33.852971999999994,-118.1169,hr_13,3
1208,33.852971999999994,-118.1169,hr_14,3
1208,33.852971999999994,-118.1169,hr_15,2
1208,33.852971999999994,-118.1169,hr_16,1
1208,33.852971999999994,-118.1169,hr_17,2
1208,33.852971999999994,-118.1169,hr_18,2
1208,33.852971999999994,-118.1169,hr_19,1
1208,33.852971999999994,-118.1169,hr_20,1
1208,33.852971999999994,-118.1169,hr_21,1
1208,33.852971999999994,-118.1169,hr_5,2
1208,33.852971999999994,-118.1169,hr_6,2
1208,33.852971999999994,-118.1169,hr_7,2
1208,33.852971999999994,-118.1169,hr_8,1
1208,33.852971999999994,-118.1169,hr_9,2
1209,33.850103999999995,-118.116675,hr_10,2
1209,33.850103999999995,-118.116675,hr_11,2
1209,33.850103999999995,-118.116675,hr_12,2
1209,33.850103999999995,-118.116675,hr_13,3
1209,33.850103999999995,-118.116675,hr_14,3
1209,33.850103999999995,-118.116675,hr_15,2
1209,33.850103999999995,-118.116675,hr_16,1
1209,33.850103999999995,-118.116675,hr_17,2
1209,33.850103999999995,-118.116675,hr_18,2
1209,33.850103999999995,-118.116675,hr_19,1
1209,33.850103999999995,-118.116675,hr_20,1
1209,33.850103999999995,-118.116675,hr_21,1
1209,33.850103999999995,-118.116675,hr_5,2
1209,33.850103999999995,-118.116675,hr_6,2
1209,33.850103999999995,-118.116675,hr_7,2
1209,33.850103999999995,-118.116675,hr_8,1
1209,33.850103999999995,-118.116675,hr_9,2
1210,33.846889000000004,-118.116427,hr_10,2
1210,33.846889000000004,-118.116427,hr_11,2
1210,33.846889000000004,-118.116427,hr_12,2
1210,33.846889000000004,-118.116427,hr_13,3
1210,33.846889000000004,-118.116427,hr_14,3
1210,33.846889000000004,-118.116427,hr_15,2
1210,33.846889000000004,-118.116427,hr_16,2
1210,33.846889000000004,-118.116427,hr_17,2
1210,33.846889000000004,-118.116427,hr_18,2
1210,33.846889000000004,-118.116427,hr_19,1
1210,33.846889000000004,-118.116427,hr_20,1
1210,33.846889000000004,-118.116427,hr_21,1
1210,33.846889000000004,-118.116427,hr_5,2
1210,33.846889000000004,-118.116427,hr_6,2
1210,33.846889000000004,-118.116427,hr_7,2
1210,33.846889000000004,-118.116427,hr_8,1
1210,33.846889000000004,-118.116427,hr_9,2
1211,33.843108,-118.116464,hr_10,2
1211,33.843108,-118.116464,hr_11,2
1211,33.843108,-118.116464,hr_12,2
1211,33.843108,-118.116464,hr_13,3
1211,33.843108,-118.116464,hr_14,3
1211,33.843108,-118.116464,hr_15,2
1211,33.843108,-118.116464,hr_16,2
1211,33.843108,-118.116464,hr_17,2
1211,33.843108,-118.116464,hr_18,2
1211,33.843108,-118.116464,hr_19,1
1211,33.843108,-118.116464,hr_20,1
1211,33.843108,-118.116464,hr_21,1
1211,33.843108,-118.116464,hr_5,2
1211,33.843108,-118.116464,hr_6,2
1211,33.843108,-118.116464,hr_7,2
1211,33.843108,-118.116464,hr_8,1
1211,33.843108,-118.116464,hr_9,2
1212,33.839423,-118.11648899999999,hr_10,2
1212,33.839423,-118.11648899999999,hr_11,2
1212,33.839423,-118.11648899999999,hr_12,2
1212,33.839423,-118.11648899999999,hr_13,3
1212,33.839423,-118.11648899999999,hr_14,3
1212,33.839423,-118.11648899999999,hr_15,2
1212,33.839423,-118.11648899999999,hr_16,2
1212,33.839423,-118.11648899999999,hr_17,2
1212,33.839423,-118.11648899999999,hr_18,2
1212,33.839423,-118.11648899999999,hr_19,1
1212,33.839423,-118.11648899999999,hr_20,1
1212,33.839423,-118.11648899999999,hr_21,1
1212,33.839423,-118.11648899999999,hr_5,2
1212,33.839423,-118.11648899999999,hr_6,2
1212,33.839423,-118.11648899999999,hr_7,2
1212,33.839423,-118.11648899999999,hr_8,1
1212,33.839423,-118.11648899999999,hr_9,2
1213,33.835513,-118.116569,hr_10,2
1213,33.835513,-118.116569,hr_11,2
1213,33.835513,-118.116569,hr_12,2
1213,33.835513,-118.116569,hr_13,3
1213,33.835513,-118.116569,hr_14,3
1213,33.835513,-118.116569,hr_15,2
1213,33.835513,-118.116569,hr_16,2
1213,33.835513,-118.116569,hr_17,2
1213,33.835513,-118.116569,hr_18,2
1213,33.835513,-118.116569,hr_19,1
1213,33.835513,-118.116569,hr_20,1
1213,33.835513,-118.116569,hr_21,1
1213,33.835513,-118.116569,hr_5,2
1213,33.835513,-118.116569,hr_6,2
1213,33.835513,-118.116569,hr_7,2
1213,33.835513,-118.116569,hr_8,1
1213,33.835513,-118.116569,hr_9,2
1214,33.831943,-118.116666,hr_10,2
1214,33.831943,-118.116666,hr_11,2
1214,33.831943,-118.116666,hr_12,2
1214,33.831943,-118.116666,hr_13,3
1214,33.831943,-118.116666,hr_14,2
1214,33.831943,-118.116666,hr_15,3
1214,33.831943,-118.116666,hr_16,2
1214,33.831943,-118.116666,hr_17,2
1214,33.831943,-118.116666,hr_18,2
1214,33.831943,-118.116666,hr_19,1
1214,33.831943,-118.116666,hr_20,1
1214,33.831943,-118.116666,hr_21,1
1214,33.831943,-118.116666,hr_5,2
1214,33.831943,-118.116666,hr_6,2
1214,33.831943,-118.116666,hr_7,2
1214,33.831943,-118.116666,hr_8,1
1214,33.831943,-118.116666,hr_9,2
1215,33.827521999999995,-118.116644,hr_10,2
1215,33.827521999999995,-118.116644,hr_11,2
1215,33.827521999999995,-118.116644,hr_12,2
1215,33.827521999999995,-118.116644,hr_13,3
1215,33.827521999999995,-118.116644,hr_14,2
1215,33.827521999999995,-118.116644,hr_15,3
1215,33.827521999999995,-118.116644,hr_16,2
1215,33.827521999999995,-118.116644,hr_17,2
1215,33.827521999999995,-118.116644,hr_18,2
1215,33.827521999999995,-118.116644,hr_19,1
1215,33.827521999999995,-118.116644,hr_20,1
1215,33.827521999999995,-118.116644,hr_21,1
1215,33.827521999999995,-118.116644,hr_5,2
1215,33.827521999999995,-118.116644,hr_6,2
1215,33.827521999999995,-118.116644,hr_7,2
1215,33.827521999999995,-118.116644,hr_8,1
1215,33.827521999999995,-118.116644,hr_9,2
1216,33.824870000000004,-118.1166,hr_10,2
1216,33.824870000000004,-118.1166,hr_11,2
1216,33.824870000000004,-118.1166,hr_12,2
1216,33.824870000000004,-118.1166,hr_13,3
1216,33.824870000000004,-118.1166,hr_14,2
1216,33.824870000000004,-118.1166,hr_15,3
1216,33.824870000000004,-118.1166,hr_16,2
1216,33.824870000000004,-118.1166,hr_17,2
1216,33.824870000000004,-118.1166,hr_18,2
1216,33.824870000000004,-118.1166,hr_19,1
1216,33.824870000000004,-118.1166,hr_20,1
1216,33.824870000000004,-118.1166,hr_21,1
1216,33.824870000000004,-118.1166,hr_5,2
1216,33.824870000000004,-118.1166,hr_6,2
1216,33.824870000000004,-118.1166,hr_7,2
1216,33.824870000000004,-118.1166,hr_8,1
1216,33.824870000000004,-118.1166,hr_9,2
1217,33.822274,-118.116574,hr_10,2
1217,33.822274,-118.116574,hr_11,2
1217,33.822274,-118.116574,hr_12,2
1217,33.822274,-118.116574,hr_13,3
1217,33.822274,-118.116574,hr_14,2
1217,33.822274,-118.116574,hr_15,3
1217,33.822274,-118.116574,hr_16,2
1217,33.822274,-118.116574,hr_17,2
1217,33.822274,-118.116574,hr_18,2
1217,33.822274,-118.116574,hr_19,1
1217,33.822274,-118.116574,hr_20,1
1217,33.822274,-118.116574,hr_21,1
1217,33.822274,-118.116574,hr_5,2
1217,33.822274,-118.116574,hr_6,2
1217,33.822274,-118.116574,hr_7,2
1217,33.822274,-118.116574,hr_8,1
1217,33.822274,-118.116574,hr_9,2
1218,33.818115999999996,-118.116601,hr_10,2
1218,33.818115999999996,-118.116601,hr_11,2
1218,33.818115999999996,-118.116601,hr_12,2
1218,33.818115999999996,-118.116601,hr_13,3
1218,33.818115999999996,-118.116601,hr_14,2
1218,33.818115999999996,-118.116601,hr_15,3
1218,33.818115999999996,-118.116601,hr_16,2
1218,33.818115999999996,-118.116601,hr_17,2
1218,33.818115999999996,-118.116601,hr_18,2
1218,33.818115999999996,-118.116601,hr_19,1
1218,33.818115999999996,-118.116601,hr_20,1
1218,33.818115999999996,-118.116601,hr_21,1
1218,33.818115999999996,-118.116601,hr_5,1
1218,33.818115999999996,-118.116601,hr_6,3
1218,33.818115999999996,-118.116601,hr_7,2
1218,33.818115999999996,-118.116601,hr_8,1
1218,33.818115999999996,-118.116601,hr_9,2
1219,33.814748,-118.11644799999999,hr_10,2
1219,33.814748,-118.11644799999999,hr_11,2
1219,33.814748,-118.11644799999999,hr_12,2
1219,33.814748,-118.11644799999999,hr_13,3
1219,33.814748,-118.11644799999999,hr_14,2
1219,33.814748,-118.11644799999999,hr_15,3
1219,33.814748,-118.11644799999999,hr_16,2
1219,33.814748,-118.11644799999999,hr_17,2
1219,33.814748,-118.11644799999999,hr_18,2
1219,33.814748,-118.11644799999999,hr_19,1
1219,33.814748,-118.11644799999999,hr_20,1
1219,33.814748,-118.11644799999999,hr_21,1
1219,33.814748,-118.11644799999999,hr_5,1
1219,33.814748,-118.11644799999999,hr_6,3
1219,33.814748,-118.11644799999999,hr_7,2
1219,33.814748,-118.11644799999999,hr_8,1
1219,33.814748,-118.11644799999999,hr_9,2
1220,33.813196000000005,-118.11564299999999,hr_10,2
1220,33.813196000000005,-118.11564299999999,hr_11,2
1220,33.813196000000005,-118.11564299999999,hr_12,2
1220,33.813196000000005,-118.11564299999999,hr_13,3
1220,33.813196000000005,-118.11564299999999,hr_14,2
1220,33.813196000000005,-118.11564299999999,hr_15,3
1220,33.813196000000005,-118.11564299999999,hr_16,2
1220,33.813196000000005,-118.11564299999999,hr_17,2
1220,33.813196000000005,-118.11564299999999,hr_18,2
1220,33.813196000000005,-118.11564299999999,hr_19,1
1220,33.813196000000005,-118.11564299999999,hr_20,1
1220,33.813196000000005,-118.11564299999999,hr_21,1
1220,33.813196000000005,-118.11564299999999,hr_5,1
1220,33.813196000000005,-118.11564299999999,hr_6,3
1220,33.813196000000005,-118.11564299999999,hr_7,2
1220,33.813196000000005,-118.11564299999999,hr_8,1
1220,33.813196000000005,-118.11564299999999,hr_9,2
1221,33.810846999999995,-118.114701,hr_10,2
1221,33.810846999999995,-118.114701,hr_11,2
1221,33.810846999999995,-118.114701,hr_12,2
1221,33.810846999999995,-118.114701,hr_13,3
1221,33.810846999999995,-118.114701,hr_14,2
1221,33.810846999999995,-118.114701,hr_15,3
1221,33.810846999999995,-118.114701,hr_16,2
1221,33.810846999999995,-118.114701,hr_17,2
1221,33.810846999999995,-118.114701,hr_18,2
1221,33.810846999999995,-118.114701,hr_19,1
1221,33.810846999999995,-118.114701,hr_20,1
1221,33.810846999999995,-118.114701,hr_21,1
1221,33.810846999999995,-118.114701,hr_5,1
1221,33.810846999999995,-118.114701,hr_6,3
1221,33.810846999999995,-118.114701,hr_7,2
1221,33.810846999999995,-118.114701,hr_8,1
1221,33.810846999999995,-118.114701,hr_9,2
1222,33.805723,-118.11474399999999,hr_10,2
1222,33.805723,-118.11474399999999,hr_11,2
1222,33.805723,-118.11474399999999,hr_12,2
1222,33.805723,-118.11474399999999,hr_13,3
1222,33.805723,-118.11474399999999,hr_14,2
1222,33.805723,-118.11474399999999,hr_15,3
1222,33.805723,-118.11474399999999,hr_16,2
1222,33.805723,-118.11474399999999,hr_17,2
1222,33.805723,-118.11474399999999,hr_18,2
1222,33.805723,-118.11474399999999,hr_19,1
1222,33.805723,-118.11474399999999,hr_20,1
1222,33.805723,-118.11474399999999,hr_21,1
1222,33.805723,-118.11474399999999,hr_5,1
1222,33.805723,-118.11474399999999,hr_6,3
1222,33.805723,-118.11474399999999,hr_7,2
1222,33.805723,-118.11474399999999,hr_8,1
1222,33.805723,-118.11474399999999,hr_9,2
1223,33.80356,-118.11476699999999,hr_10,2
1223,33.80356,-118.11476699999999,hr_11,2
1223,33.80356,-118.11476699999999,hr_12,2
1223,33.80356,-118.11476699999999,hr_13,3
1223,33.80356,-118.11476699999999,hr_14,2
1223,33.80356,-118.11476699999999,hr_15,3
1223,33.80356,-118.11476699999999,hr_16,2
1223,33.80356,-118.11476699999999,hr_17,2
1223,33.80356,-118.11476699999999,hr_18,2
1223,33.80356,-118.11476699999999,hr_19,1
1223,33.80356,-118.11476699999999,hr_20,1
1223,33.80356,-118.11476699999999,hr_21,1
1223,33.80356,-118.11476699999999,hr_5,1
1223,33.80356,-118.11476699999999,hr_6,3
1223,33.80356,-118.11476699999999,hr_7,2
1223,33.80356,-118.11476699999999,hr_8,1
1223,33.80356,-118.11476699999999,hr_9,2
1224,33.803340999999996,-118.11718300000001,hr_10,2
1224,33.803340999999996,-118.11718300000001,hr_11,2
1224,33.803340999999996,-118.11718300000001,hr_12,2
1224,33.803340999999996,-118.11718300000001,hr_13,3
1224,33.803340999999996,-118.11718300000001,hr_14,2
1224,33.803340999999996,-118.11718300000001,hr_15,3
1224,33.803340999999996,-118.11718300000001,hr_16,2
1224,33.803340999999996,-118.11718300000001,hr_17,2
1224,33.803340999999996,-118.11718300000001,hr_18,2
1224,33.803340999999996,-118.11718300000001,hr_19,1
1224,33.803340999999996,-118.11718300000001,hr_20,1
1224,33.803340999999996,-118.11718300000001,hr_21,1
1224,33.803340999999996,-118.11718300000001,hr_5,1
1224,33.803340999999996,-118.11718300000001,hr_6,3
1224,33.803340999999996,-118.11718300000001,hr_7,2
1224,33.803340999999996,-118.11718300000001,hr_8,1
1224,33.803340999999996,-118.11718300000001,hr_9,2
1225,33.803391,-118.122449,hr_10,2
1225,33.803391,-118.122449,hr_11,2
1225,33.803391,-118.122449,hr_12,2
1225,33.803391,-118.122449,hr_13,3
1225,33.803391,-118.122449,hr_14,2
1225,33.803391,-118.122449,hr_15,3
1225,33.803391,-118.122449,hr_16,2
1225,33.803391,-118.122449,hr_17,2
1225,33.803391,-118.122449,hr_18,2
1225,33.803391,-118.122449,hr_19,1
1225,33.803391,-118.122449,hr_20,1
1225,33.803391,-118.122449,hr_21,1
1225,33.803391,-118.122449,hr_5,1
1225,33.803391,-118.122449,hr_6,3
1225,33.803391,-118.122449,hr_7,2
1225,33.803391,-118.122449,hr_8,1
1225,33.803391,-118.122449,hr_9,2
1230,33.804295,-118.20969299999999,hr_10,5
1230,33.804295,-118.20969299999999,hr_11,5
1230,33.804295,-118.20969299999999,hr_12,5
1230,33.804295,-118.20969299999999,hr_13,5
1230,33.804295,-118.20969299999999,hr_14,5
1230,33.804295,-118.20969299999999,hr_15,5
1230,33.804295,-118.20969299999999,hr_16,5
1230,33.804295,-118.20969299999999,hr_17,3
1230,33.804295,-118.20969299999999,hr_18,3
1230,33.804295,-118.20969299999999,hr_19,3
1230,33.804295,-118.20969299999999,hr_20,3
1230,33.804295,-118.20969299999999,hr_21,1
1230,33.804295,-118.20969299999999,hr_5,2
1230,33.804295,-118.20969299999999,hr_6,9
1230,33.804295,-118.20969299999999,hr_7,6
1230,33.804295,-118.20969299999999,hr_8,6
1230,33.804295,-118.20969299999999,hr_9,5
1231,33.804315,-118.20104599999999,hr_10,5
1231,33.804315,-118.20104599999999,hr_11,5
1231,33.804315,-118.20104599999999,hr_12,5
1231,33.804315,-118.20104599999999,hr_13,5
1231,33.804315,-118.20104599999999,hr_14,5
1231,33.804315,-118.20104599999999,hr_15,5
1231,33.804315,-118.20104599999999,hr_16,6
1231,33.804315,-118.20104599999999,hr_17,3
1231,33.804315,-118.20104599999999,hr_18,3
1231,33.804315,-118.20104599999999,hr_19,3
1231,33.804315,-118.20104599999999,hr_20,3
1231,33.804315,-118.20104599999999,hr_21,1
1231,33.804315,-118.20104599999999,hr_5,2
1231,33.804315,-118.20104599999999,hr_6,8
1231,33.804315,-118.20104599999999,hr_7,6
1231,33.804315,-118.20104599999999,hr_8,6
1231,33.804315,-118.20104599999999,hr_9,5
1233,33.804301,-118.19789899999999,hr_10,5
1233,33.804301,-118.19789899999999,hr_11,5
1233,33.804301,-118.19789899999999,hr_12,5
1233,33.804301,-118.19789899999999,hr_13,5
1233,33.804301,-118.19789899999999,hr_14,5
1233,33.804301,-118.19789899999999,hr_15,5
1233,33.804301,-118.19789899999999,hr_16,6
1233,33.804301,-118.19789899999999,hr_17,3
1233,33.804301,-118.19789899999999,hr_18,3
1233,33.804301,-118.19789899999999,hr_19,3
1233,33.804301,-118.19789899999999,hr_20,3
1233,33.804301,-118.19789899999999,hr_21,1
1233,33.804301,-118.19789899999999,hr_5,1
1233,33.804301,-118.19789899999999,hr_6,9
1233,33.804301,-118.19789899999999,hr_7,6
1233,33.804301,-118.19789899999999,hr_8,6
1233,33.804301,-118.19789899999999,hr_9,5
1235,33.804287,-118.193377,hr_10,5
1235,33.804287,-118.193377,hr_11,5
1235,33.804287,-118.193377,hr_12,5
1235,33.804287,-118.193377,hr_13,5
1235,33.804287,-118.193377,hr_14,5
1235,33.804287,-118.193377,hr_15,5
1235,33.804287,-118.193377,hr_16,5
1235,33.804287,-118.193377,hr_17,4
1235,33.804287,-118.193377,hr_18,3
1235,33.804287,-118.193377,hr_19,3
1235,33.804287,-118.193377,hr_20,3
1235,33.804287,-118.193377,hr_21,1
1235,33.804287,-118.193377,hr_5,1
1235,33.804287,-118.193377,hr_6,9
1235,33.804287,-118.193377,hr_7,6
1235,33.804287,-118.193377,hr_8,6
1235,33.804287,-118.193377,hr_9,5
1236,33.804307,-118.18904199999999,hr_10,5
1236,33.804307,-118.18904199999999,hr_11,5
1236,33.804307,-118.18904199999999,hr_12,5
1236,33.804307,-118.18904199999999,hr_13,5
1236,33.804307,-118.18904199999999,hr_14,5
1236,33.804307,-118.18904199999999,hr_15,5
1236,33.804307,-118.18904199999999,hr_16,5
1236,33.804307,-118.18904199999999,hr_17,5
1236,33.804307,-118.18904199999999,hr_18,3
1236,33.804307,-118.18904199999999,hr_19,3
1236,33.804307,-118.18904199999999,hr_20,3
1236,33.804307,-118.18904199999999,hr_21,1
1236,33.804307,-118.18904199999999,hr_5,1
1236,33.804307,-118.18904199999999,hr_6,9
1236,33.804307,-118.18904199999999,hr_7,5
1236,33.804307,-118.18904199999999,hr_8,6
1236,33.804307,-118.18904199999999,hr_9,5
1237,33.831677,-118.18462199999999,hr_10,3
1237,33.831677,-118.18462199999999,hr_11,3
1237,33.831677,-118.18462199999999,hr_12,3
1237,33.831677,-118.18462199999999,hr_13,3
1237,33.831677,-118.18462199999999,hr_14,3
1237,33.831677,-118.18462199999999,hr_15,3
1237,33.831677,-118.18462199999999,hr_16,3
1237,33.831677,-118.18462199999999,hr_17,2
1237,33.831677,-118.18462199999999,hr_18,2
1237,33.831677,-118.18462199999999,hr_19,3
1237,33.831677,-118.18462199999999,hr_20,2
1237,33.831677,-118.18462199999999,hr_21,1
1237,33.831677,-118.18462199999999,hr_6,5
1237,33.831677,-118.18462199999999,hr_7,5
1237,33.831677,-118.18462199999999,hr_8,4
1237,33.831677,-118.18462199999999,hr_9,3
1239,33.832353999999995,-118.180475,hr_10,3
1239,33.832353999999995,-118.180475,hr_11,3
1239,33.832353999999995,-118.180475,hr_12,3
1239,33.832353999999995,-118.180475,hr_13,3
1239,33.832353999999995,-118.180475,hr_14,3
1239,33.832353999999995,-118.180475,hr_15,3
1239,33.832353999999995,-118.180475,hr_16,3
1239,33.832353999999995,-118.180475,hr_17,2
1239,33.832353999999995,-118.180475,hr_18,2
1239,33.832353999999995,-118.180475,hr_19,3
1239,33.832353999999995,-118.180475,hr_20,2
1239,33.832353999999995,-118.180475,hr_21,1
1239,33.832353999999995,-118.180475,hr_6,5
1239,33.832353999999995,-118.180475,hr_7,5
1239,33.832353999999995,-118.180475,hr_8,4
1239,33.832353999999995,-118.180475,hr_9,3
1240,33.832336,-118.17591100000001,hr_10,3
1240,33.832336,-118.17591100000001,hr_11,3
1240,33.832336,-118.17591100000001,hr_12,3
1240,33.832336,-118.17591100000001,hr_13,3
1240,33.832336,-118.17591100000001,hr_14,3
1240,33.832336,-118.17591100000001,hr_15,3
1240,33.832336,-118.17591100000001,hr_16,3
1240,33.832336,-118.17591100000001,hr_17,2
1240,33.832336,-118.17591100000001,hr_18,2
1240,33.832336,-118.17591100000001,hr_19,3
1240,33.832336,-118.17591100000001,hr_20,2
1240,33.832336,-118.17591100000001,hr_21,1
1240,33.832336,-118.17591100000001,hr_6,5
1240,33.832336,-118.17591100000001,hr_7,5
1240,33.832336,-118.17591100000001,hr_8,4
1240,33.832336,-118.17591100000001,hr_9,3
1241,33.832374,-118.172253,hr_10,3
1241,33.832374,-118.172253,hr_11,3
1241,33.832374,-118.172253,hr_12,3
1241,33.832374,-118.172253,hr_13,3
1241,33.832374,-118.172253,hr_14,3
1241,33.832374,-118.172253,hr_15,3
1241,33.832374,-118.172253,hr_16,3
1241,33.832374,-118.172253,hr_17,2
1241,33.832374,-118.172253,hr_18,2
1241,33.832374,-118.172253,hr_19,3
1241,33.832374,-118.172253,hr_20,2
1241,33.832374,-118.172253,hr_21,1
1241,33.832374,-118.172253,hr_6,4
1241,33.832374,-118.172253,hr_7,5
1241,33.832374,-118.172253,hr_8,5
1241,33.832374,-118.172253,hr_9,3
1243,33.832312,-118.15944099999999,hr_10,4
1243,33.832312,-118.15944099999999,hr_11,3
1243,33.832312,-118.15944099999999,hr_12,2
1243,33.832312,-118.15944099999999,hr_13,3
1243,33.832312,-118.15944099999999,hr_14,3
1243,33.832312,-118.15944099999999,hr_15,3
1243,33.832312,-118.15944099999999,hr_16,4
1243,33.832312,-118.15944099999999,hr_17,2
1243,33.832312,-118.15944099999999,hr_18,2
1243,33.832312,-118.15944099999999,hr_19,2
1243,33.832312,-118.15944099999999,hr_20,2
1243,33.832312,-118.15944099999999,hr_21,2
1243,33.832312,-118.15944099999999,hr_6,4
1243,33.832312,-118.15944099999999,hr_7,5
1243,33.832312,-118.15944099999999,hr_8,4
1243,33.832312,-118.15944099999999,hr_9,3
1244,33.832347999999996,-118.15688600000001,hr_10,4
1244,33.832347999999996,-118.15688600000001,hr_11,3
